1h;4h;7h;10h;13h;16h;19h;22h
0.245700246;0.416871417;0.53972154;1;0.456183456;0.366093366;0.493038493;0.564291564
0.619112165;0.609962725;0.632497458;0.539139275;0.52321247;0.311758726;0.744154524;1
0;0.672413793;0.517241379;1;0.310344828;0;0.215517241;0.422413793
0;0;0;0;1;0;0;0
0.834444444;1;0.768888889;0.871851852;0.272592593;0.321111111;0.306666667;0.485925926
1;0.935426329;0.662147699;0.704958973;0.224045665;0.356403853;0.474491616;0.573314306
0.791970803;1;0.631386861;0.300486618;0.218978102;0.799270073;0.427007299;0.838199513
0.591863517;0.153543307;0.366141732;0.820209974;0.730971129;1;0.757217848;0.366141732
1;0.293089092;0.116569525;0.120732723;0.149875104;0.306411324;0.31307244;0.382181515
0.960589445;0.670664839;0.068540096;0.04969157;0.62131597;0.612405757;0.920150788;1
0.637521222;0.996604414;1;0.098471986;0.411714771;0.379456706;0.83106961;0.472835314
0.363789747;0.817650876;1;0.333809215;0.594159637;0.402465931;0.739260221;0.502141467
0;0;0;0;0;0;0;0
0.785185185;0.630936819;0.138997821;0.209150327;0.109368192;0.561220044;0.74335512;1
0.714557564;0.819219791;0.436726927;0.594671741;0.358705994;1;0.692673644;0.686013321
0.611016468;1;0.974730267;0.462237365;0.321124361;0.246166951;0.598523566;0.637705849
0.816418992;1;0.832004349;0.753171439;0.601848496;0.838166002;0.818593693;0.668539326
0.566496135;0.656058291;0.839988484;0.698691117;1;0.639049454;0.972028437;0.881956902
0.357417582;0.601923077;0.592307692;0.850274725;0.473626374;0.325;0.854945055;1
0.16722408;0.260869565;1;0.535117057;0.361204013;0.615384615;0.418060201;0.43812709
0.653618031;0.463819692;0.924080664;1;0.766310795;0.24911032;0.565836299;0.699881376
0.420257415;0.67879127;0.860100727;0.861779519;0.592613318;1;0.674314494;0.532176833
1;0.782857143;0.057142857;0;0;0.751428571;0.502857143;0.702857143
0.75877003;0.644001732;0.587700303;0.780424426;0.754006063;0.933304461;1;0.674317887
0.470464135;0.68296893;0.581894898;0.76083621;0.368431147;0.468738013;0.784426544;1
0.272813463;0.166864186;0.397487556;0.599431145;1;0.317610808;0.356956625;0.268073003
0.884739856;0.662434653;0.864575554;0.918844909;0.809061489;0.889718696;0.987055016;1
0;0;0;0.547169811;0.339622642;1;0;0.622641509
0.828723249;0.73598206;0.894115926;1;0.608277678;0.587003364;0.847287086;0.844956857
0.334446565;0.634541985;1;0.575381679;0.770992366;0.338740458;0.706583969;0.547709924
0.166271347;0.389943074;0.662950664;0.730787476;0.800521822;0.417694497;1;0.723197343
0.638297872;1;0.765957447;0.310638298;0;0.893617021;0.319148936;0.208510638
0.507926443;0.644895371;1;0.461001902;0.398224477;0.716550412;0.700063412;0.374128091
0.501365706;0.962063733;0.872534143;0.992412747;0.604855842;0.765705615;0.860698027;1
0.17921147;0;1;0.623655914;0.70609319;0.46953405;0.358422939;0.46953405
0.91138088;0.641274659;0.678603945;0.264643399;0.31047041;0.574203338;0.601517451;1
0.58685446;0.460093897;0.748826291;0.204225352;0.169014085;0.246478873;0.530516432;1
0.554675119;0.24881141;0.380348653;0.437400951;0.540412044;1;0.278922345;0.337559429
0;0.582089552;0.298507463;0.144278607;0;0.393034826;1;0.980099502
0;0.297709924;0;1;0.13740458;0.603053435;0.572519084;0.748091603
0.776637007;1;0.523842117;0.37143509;0.397216518;0.35363906;0.755646817;0.639516313
0.608944544;0.728085868;1;0.301610018;0.533094812;0.385330948;0.915921288;0.915205725
0.294252123;0.549640758;0.534617897;0.256368387;0.539516656;0.394839974;1;0.792292619
1;0.781790242;0.260852862;0.424126008;0.317326162;0.625816366;0.867460622;0.736842105
1;0;0.2;0;0.18;0.53;0.25;0.49
0.831119545;0.723908918;0.795540797;0.54459203;0.689753321;0.548387097;1;0.388994307
0.529100529;0.518518519;0.791005291;1;0.568783069;0.973544974;0.330687831;0.693121693
1;0.696482848;0.658706036;0.17672601;0.116804168;0.365175858;0.414242293;0.754667825
0.376174371;1;0.80270575;0.403983465;0.829763247;0.325817362;0.829763247;0.924088688
0.430782459;0.404127257;0.515047291;1;0.43250215;0.429062769;0.604471195;0.846087704
0.51985339;0.334758705;1;0.532681735;0.690897984;0.337202199;0.521075137;0.690897984
0.477808083;0.708281676;0.576617902;0.666625341;0.681130672;0.397470865;0.703074634;1
0.62640801;0.563204005;0.974342929;1;0.77534418;0.673967459;0.518147685;0.635794743
1;0.767538398;0.719904525;0.309153176;0.490919469;0.494966791;0.51826484;0.448318804
0.484220226;0.748214697;0.984105045;0.96406358;0.938723796;0.490439991;1;0.891269293
1;0.464902808;0.549676026;0.541576674;0.213282937;0.581533477;0.487580994;0.805615551
0.865413534;0.794736842;0.660150376;0.480451128;0.67518797;0.770676692;1;0.936842105
0.836350975;0.626740947;0.611420613;0.819637883;1;0.896935933;0.768802228;0.878830084
0.819098857;1;0.944182919;0.325711724;0.301950235;0.170813719;0.314951805;0.31248599
1;0.39;0.4;0.146666667;0.06;0.963333333;0.416666667;0.6
0.357142857;0.835714286;1;0.314285714;0.128571429;0;0.892857143;0.114285714
0;0;0.111420613;0.203342618;1;0.072423398;0.139275766;0.228412256
0;0;0;0;0;0;0;0
0.951762523;0.871057514;1;0.755102041;0.815862709;0.865491651;0.849721707;0.798237477
0.219528178;0.46158887;0.426655913;0.202893437;0.756578284;0.221242061;0.738733743;1
0.410291439;0.552367942;1;0.840619308;0.531420765;0.335154827;0.85701275;0.433060109
0.514567266;0.435732648;0.701371037;0.604113111;0.976863753;0.619108826;1;0.737360754
1;0.585;0.4;0.145;0.18;0.13;0.25;0.575
0.604468599;0.638285024;0.337560386;0.298309179;0.553140097;0.523550725;1;0.515096618
0.326805918;0.204525674;0.069625762;0.145343777;1;0.228894691;0.447780679;0.43516101
0.693240901;0.474870017;0.552859619;0.604852686;0.622183709;0.592720971;1;0.767764298
0.781028369;0.853368794;0.895390071;0.778191489;0.620744681;0.479964539;0.720744681;1
0.866018437;0.805531001;0.882308372;0.776234373;0.637075388;0.454602854;0.684429852;1
0.098540991;0.217461788;0.293538675;0.217114405;1;0.051760074;0.395206114;0.421491431
0.507614213;0.395939086;0.609137056;0.370558376;1;0.664974619;0.507614213;0.583756345
0.336734694;0.716836735;0.759276438;0.438079777;0.537105751;0.414424861;0.942717996;1
0.497159091;1;0.907670455;0.330965909;0.279829545;0.447443182;0.819602273;0.419034091
0.471221087;1;0.19338354;0.214900484;0.130446477;0.219203873;0.249596557;0.370360409
1;0.938061938;0.877122877;0.987012987;0.717282717;0.945054945;0.752247752;0.54045954
0;0.244514107;1;0.774294671;0.169278997;0.166144201;0.473354232;0.307210031
1;0.712515803;0.635903919;0.856131479;0.576485461;0.697597977;0.9517067;0.812389381
0.43554007;0.886759582;0.174216028;0.379790941;0.343205575;0.731707317;0.831010453;1
0.547445255;1;0.182481752;0;0.490875912;0.335766423;0.412408759;0.149635036
1;0.367802585;0.070505288;0.034077556;0.105757932;0.092831962;0.678025852;0.809635723
1;0.671428571;0.742857143;0.165714286;0.154285714;0;0.645714286;0.748571429
0.826238054;0.702577469;1;0.210541558;0.249637996;0.410947003;0.436142485;0.773819867
0.887341772;0.743037975;0.555696203;0.459493671;1;0.665822785;0.603797468;0.95443038
1;0.864018692;0.438434579;0.419275701;0.350233645;0.82885514;0.668457944;0.488434579
1;0.970378875;0.760964409;0.77749713;0.62250287;0.681974742;0.870034443;0.884730195
0.683902439;0.572682927;0.136585366;0.283902439;0.105365854;1;0.465365854;0.367804878
1;0.78202995;0.863560732;0.096505824;0.357737105;0.349417637;0.752079867;0.354409318
0.663818084;0.559255439;1;0.398948971;0.387947547;0.153577919;0.592799961;0.47748146
1;0.743064827;0.29614795;0.346338328;0.377293181;0.739405627;0.818968501;0.71992286
0.84045301;0.773594278;0.705940791;0.392708126;0.510133121;0.621299424;0.972282933;1
0.763358779;0.595419847;0.152671756;0.442748092;0.27480916;0.801526718;0.572519084;1
0.995024876;0.582089552;0.696517413;0.577114428;0.089552239;0;1;0.328358209
0.710227273;1;0.511363636;0.372159091;0.153409091;0.522727273;0.926136364;0.278409091
0.57992278;0.755212355;0.292664093;0.616988417;0.249420849;0.608494208;0.523552124;1
0.831934213;0.797841357;0.940551653;0.779167381;0.701216378;0.486208669;0.726571869;1
0.755422823;0.898145237;0.608613644;0.77208425;0.829613329;0.974850676;0.978308708;1
0.810976104;0.874888619;0.739773188;0.755123532;0.714783313;0.500243013;0.817172945;1
0.523380773;0.693290735;0.835027592;0.797560267;0.823990706;0.610514087;0.685158292;1
0.316957211;0.372424723;0.537242472;0.944532488;0.740095087;1;0.556259905;0.987321712
0;0;0.555555556;0;1;0.361111111;0.347222222;0
0.803858521;0.504823151;0.450160772;0.466237942;0.578778135;0.421221865;0.726688103;1
0.482195224;1;0.727691663;0.328864684;0.985337243;0.363217428;0.472978634;0.50816925
0.320370973;0.526358607;0.4774379;0.467350038;1;0.269389305;0.654626315;0.695357414
0.817702845;1;0.552160169;0.888040042;0.435194942;0.498419389;0.667808219;0.846417281
0.909204759;0.514715091;1;0.764558547;0.438321853;0.279899812;0.47150908;0.574827802
0.306748466;0.481595092;0.061349693;0.401840491;0.441717791;0.162576687;1;0.503067485
0.357781753;0.629695886;1;0.81842576;0.208407871;0.423076923;0.381932021;0.366726297
1;0.628;0.32;0.64;0.36;0.632;0.5;0.392
0;1;0.256410256;0.564102564;0.230769231;0;0.320512821;0.205128205
1;0;0;0.1;0.6;0;0.666666667;0.326666667
0.790336084;0.936012439;0.568233465;0.997607942;0.667743093;0.625523263;0.732328669;1
1;0.763612711;0.495261104;0.548225237;0.235179335;0.749674782;0.508362758;0.842408474
0.729927007;1;0.583941606;0.105839416;0.131386861;0;0.551094891;0.299270073
0.749779736;1;0.668722467;0.319823789;0.348017621;0.463436123;0.641409692;0.808810573
0;0;0;0;0.692307692;1;0;0
1;0;0;0;0.54;0;0;0
0;0;0;0;0;0;0;0
0.407608696;0.158967391;0.569293478;0.474184783;1;0.75;0.783967391;0.645380435
1;0.893009986;0.569186876;0.621968616;0.409415121;0.861626248;0.751783167;0.701854494
0.628481758;0.613966261;0.524519419;0.524519419;0.901530012;1;0.807375441;0.759121224
0.803308519;0.809263854;0.508519438;1;0.489991729;0.643341605;0.630934657;0.878742763
0.370279146;0.417898194;1;0.548440066;0.279967159;0.302134647;0.556650246;0.444170772
1;0.342072409;0.274032459;0.199750312;0.145443196;0.443196005;0.470037453;0.563046192
0.627260083;0.435326843;1;0.92906815;0.52433936;0.329624478;0.628650904;0.410292072
0.964151953;0.858212948;0.865168539;0.21776351;0.192081327;0.449973248;0.335473515;1
1;0.35881104;0.188766647;0.050472882;0.142057518;0.332271762;0.511001737;0.705655279
0.912045264;0.944788284;0.565945626;1;0.279428887;0.99895827;0.302939314;0.857630165
0.741054267;0.673741463;1;0.441540915;0.505868401;0.24933546;0.797366376;0.569909623
0.931761787;0.809346567;0.47063689;0.769230769;0.400744417;1;0.456575682;0.454094293
0.470256731;0.465873513;1;0.400125235;0.39323732;0.34564809;0.581089543;0.687539136
0.86770073;1;0.656021898;0.278284672;0.179744526;0.144160584;0.480839416;0.388686131
1;0.64783105;0.598173516;0.46033105;0.425228311;0.697488584;0.859303653;0.982591324
1;0.5875;0.3;0.4;0.4925;0.3275;0.3125;0.37
0;1;0;0;0;0;0;0.41025641
0.436484869;0.62882544;1;0.414942725;0.36826808;0.139340058;0.561976406;0.493246709
0.467582418;0.913736264;0.882967033;0.327472527;0.419230769;0.281593407;0.806593407;1
0.833333333;0.979166667;1;0.7875;0.75;0.9875;0.941666667;0.75
0.992445703;0.849858357;0.660056657;0.65911237;1;0.769593957;0.971671388;0.680830973
0.881761006;0.935220126;0.589937107;0.959748428;0.620754717;0.462893082;0.741509434;1
1;0.781928758;0.832319722;0.682015639;0.374456994;0.730668983;0.589052997;0.470026064
0.689364958;1;0.818668707;0.591430757;0.321499617;0.764039786;0.913848508;0.73006886
1;0.624750499;0.916167665;0.666666667;0.429141717;0.682634731;0.852295409;0.491017964
0.384449908;0.577135833;1;0.594038107;0.777811924;0.298709281;0.493546404;0.61462815
0.662331736;1;0.824321241;0.835500799;0.536618754;0.545516769;0.847364819;0.673283139
0.794455067;0.448948375;0.217590822;0.46959847;0.336328872;1;0.359847036;0.184894837
0.78264269;0.826426896;0.874120407;0.772478499;0.757623143;0.637216575;0.569194683;1
1;0.78;1;0.44;0.54;0.79;0.5;0.49
0.75376506;0.442018072;0.466114458;0.820783133;0.459337349;0.396084337;0.926204819;1
0.776056338;0.385915493;0.702816901;0.633802817;0.404225352;1;0.247887324;0.623943662
0.513667426;0.535307517;1;0.976082005;0.735763098;0.658314351;0.60022779;0.784738041
0.482315113;0.376205788;0.450160772;0.1414791;0.173633441;0.254019293;0.485530547;1
0.408514493;0.567028986;0.560688406;1;0.374094203;0.476449275;0.432065217;0.920289855
0.663716814;0.867256637;0.530973451;0;0.159292035;0.699115044;1;0.433628319
0.804318903;0.805035309;0.73953536;0.37478252;0.503428513;0.449186368;0.819261079;1
0.737423313;0.912883436;0.366871166;0.802453988;0.418404908;1;0.646625767;0.72392638
1;0.334285714;0.911428571;0.248571429;0.614285714;0.074285714;0.931428571;0.328571429
0.634060106;0.830288745;0.347083088;0.578078963;0.158809664;0.394814378;0.229228049;1
0.56980057;0.447293447;0.455840456;0.455840456;0.612535613;0.749287749;1;0.233618234
0.31879632;0.167591524;0.071356746;0.11038695;0.365088824;0.326877956;1;0.739413802
0.715317919;0.251284522;0.541746949;0.755940912;0.798490687;1;0.701027617;0.565992293
0.221238938;0.345132743;0.707964602;0.256637168;0.318584071;0.814159292;1;0.216814159
0.341685649;0.624145786;1;0.330296128;0.489749431;0.239179954;0.514806378;0.261958998
0.504700913;0.810464641;0.519553073;1;0.569968661;0.701866739;0.659899169;0.54285325
1;0.88933121;0.497032426;0.515416908;0.657498552;0.836928199;0.942675159;0.920816445
0.704225352;0.183098592;0;0.035211268;0.042253521;0.124413146;0.530516432;1
0.192307692;0.3;1;0.223076923;0;0;0.384615385;0.126923077
0.446853741;0.432397959;0.62797619;0.692176871;1;0.927295918;0.981717687;0.69005102
0.884349986;0.583218327;0.539884074;0.216671267;0.421197902;0.369859233;0.678719293;1
0;0.33428165;0.227596017;0.413940256;0.433854908;0.785206259;1;0.605974395
0.332005312;0.260292165;0.529880478;0.520584329;0.69189907;0.662682603;1;0.93625498
1;0.212341198;0.290381125;0.816696915;0.294010889;0.57168784;0.226860254;0.44646098
0.199203187;0.310756972;0.876494024;0.637450199;1;0.629482072;0.601593625;0.653386454
0.248756219;0.582089552;0.597014925;0.218905473;0.358208955;0;1;0.407960199
0.220264317;1;0.404405286;0.345374449;0.158590308;0.231718062;0.442290749;0.36123348
0.896243292;0.350626118;1;0.779964222;0.577817531;0.563506261;0.583184258;0.792486583
1;0.998890122;0.354051054;0.564927858;0.338512764;0.933407325;0.7236404;0.673695893
0.212765957;1;0.765957447;0.804255319;0.076595745;0.557446809;0.642553191;0.489361702
1;0.74445149;0.341788205;0.387127457;0.159480025;0.341471148;0.42961319;0.426125555
1;0.78177458;0.701838529;0.592326139;0.53077538;0.378097522;0.521183054;0.772981615
0;0.39;0.6;0.44;0.9;0;1;0.16
0.526283241;0.460111317;1;0.494124923;0.355596784;0.308596166;0.48113791;0.507111936
0.689417658;0.906700063;1;0.946149029;0.775829681;0.954289292;0.81715717;0.698184095
1;0.630154639;0.565721649;0.514819588;0.057989691;0.525128866;0.307345361;0.591494845
0.967006729;0.768721511;0.691122205;0.671912307;0.602127198;0.855654439;0.928695463;1
0.650278293;0.871057514;1;0.188311688;0.150278293;0.243970315;0.372912801;0.547309833
0.426543648;1;0.793470546;0.649396735;0.203690561;0.484740951;0.534421576;0.744499645
0.643030548;0.759963585;0.741047947;0.824600445;0.394092656;0.600748533;0.764009711;1
0.724944321;0.653674833;1;0.501113586;0.359688196;0.059020045;0.614699332;0.291759465
1;0.156;0.48;0.464;0.432;0.524;0.704;0.592
0;0;1;0.9125;0.675;0.9875;0.625;0.825
0.643872715;0.953960731;1;0.560595802;0.352742045;0.302640487;0.679756263;0.566012187
0.562831858;0.488912025;0.498802707;1;0.472878709;0.459656429;0.65840708;0.802290474
0.830243902;0.725365854;0.486829268;0.545853659;0.481463415;1;0.905853659;0.655609756
0;0;0.606060606;0;0.545454545;0;0.757575758;1
0.724847561;0.477134146;0.380335366;0.365853659;0.328506098;0.420731707;0.612042683;1
0.523527361;0.368421053;0.173928198;0.081212966;0.319275009;0.238062043;0.78703381;1
0.702576112;0.367681499;0.7470726;0.510538642;0.337236534;0.800936768;1;0.728337237
1;0.26;0.533333333;0.436666667;0.42;0.35;0.333333333;0.326666667
0.763358779;0.297709924;0;0.221374046;0;1;0;0.374045802
0.23006135;0.420245399;0.36809816;0.378834356;0.248466258;0.161042945;1;0.452453988
0.748250636;0.846374046;1;0.598600509;0.753816794;0.300890585;0.814090331;0.722169211
1;0.364846871;0.106524634;0.270306258;0.669773635;0.490013316;0.500665779;0.37150466
0;0;0;0;0;0;0;0
0.333826795;0.521095485;0.472982976;1;0.425610659;0.48630644;0.798667654;0.497409326
0;1;0;0;0;0.222222222;0.427350427;0
0;0;0.8;0;0.36;0.52;1;0.32
0;0;1;0.935714286;0.642857143;0.378571429;0.892857143;0.35
0.643776824;0.841201717;0.686695279;1;0.618025751;0.901287554;0.536480687;0.845493562
0.784006595;1;0.806265458;0.647155812;0.39983512;0.779884584;0.558944765;0.648804617
0;0.78;0.4;0.3;0.36;0.52;1;0.66
0.982724774;0.906556733;0.474087161;0.524931292;0.701413428;0.980172752;1;0.926972909
0.857278782;0.428163654;0.607992388;0.373453853;0.469552807;1;0.489533777;0.34300666
0.309837335;1;0.97443842;0.900852053;0.778466305;0.508907823;0.913245546;0.571649884
0.773993808;0.362229102;0.743034056;0.405572755;1;0.080495356;0.46749226;0.609907121
0.449871465;0.100257069;0.435732648;0.392030848;0.715938303;0.236503856;1;0.547557841
0.244909891;0.370077852;0.281538162;1;0.30016514;0.24609972;0.112736299;0.450340024
0.348314607;0.649010166;0.406099518;0.544141252;0.451578384;0.421615837;0.845906902;1
0;0;0;0;0;0;0;0
1;0.568574024;0.344232516;0.329700272;0.342415985;0.668483197;0.615803815;0.729336966
0.545197125;0.647789153;1;0.73752995;0.664778915;0.595295143;0.705075147;0.73927249
1;0.671428571;0.685714286;0.497142857;0.257142857;0.451428571;0.574285714;0.234285714
0;0;0;0;0;1;0;0
0.417622523;0.428571429;0.686652763;0.583420229;0.561522419;1;0.7455683;0.709593326
0.480810235;0.542643923;1;0.681236674;0.957356077;0.812366738;0.936034115;0.891257996
0.834444444;1;0.376666667;0.613333333;0.478888889;0.758888889;0.502222222;0.692222222
0.581395349;0.683139535;0.639534884;0.549418605;0.886627907;0.380813953;0.438953488;1
0.614738203;0.518422754;1;0.610536522;0.661603103;0.339689722;0.681318681;0.625404008
0.476190476;0.092857143;0.333333333;0.311904762;0.511904762;1;0.419047619;0.664285714
0.75;0.585;1;0.145;0.18;0.265;0.375;0.41
1;0.413631022;0.703877791;0.614571093;0.527614571;0.586368978;0.707403055;0.770857814
0.994744621;0.796846773;0.891772048;1;0.801937921;0.573985876;0.853177862;0.756610281
0.427350427;0.333333333;0.341880342;0.455840456;0.461538462;0.675213675;1;0.700854701
